,tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,polarity_spacy
103,1179569638860034048,FinTwitTSLA,2019-10-03,"via WSJ: Mate Rimac, the engineer that built powerful batteries for Aston Martin and Renault, is about to unleash his own 1,914 horsepower beast. Dan Neil sits down with ""the next Elon Musk."" https://on.wsj.com/2nKMfeJ $tsla",0,1,1,0.1861111111111111
104,1179848356211806208,RtGT_Guinness,2019-10-03,"""Why This $4,000 Renault Is as Disruptive as the Tesla Model 3""https://thedrive.com/new-cars/12579/why-this-4000-renault-is-as-disruptive-as-the-tesla-model-3…$TSLA $NIO $TSLAQ",0,0,1,0.0
105,1180378259005100032,ashtaroth75,2019-10-05,Buy the New @RenaultZE #Zoe and split the rest between $TSLA and Bitcoin,0,0,0,0.1363636363636363
106,1180852938887045121,FinTwitTSLA,2019-10-06,"via WSJ: Mate Rimac, the engineer that built powerful batteries for Aston Martin and Renault, is about to unleash his own 1,914 horsepower beast. Dan Neil sits down with ""the next Elon Musk."" https://on.wsj.com/32WOoTl $tsla",0,1,0,0.1861111111111111
107,1181209385118384129,princetongb,2019-10-07,"Mate Rimac, the engineer that built powerful batteries for Aston Martin and Renault, is about to unleash his own 1,224 horsepower beast. (Faster than upcoming $TSLA Roadster). https://wsj.com/articles/the-next-tesla-rimacs-all-electric-hypercar-is-built-to-race-the-big-boys-11570041325?shareToken=std81755c63c864bfb8d2993f81d303296… via @WSJ",0,0,0,0.4499999999999999
108,1181377738709422080,TeslaOpinion,2019-10-08,"UK survey. Tesla is the MOST RELIABLE automaker (excluding cars that need significant regular servicing). 18,000 surveyed.10 LEAST reliable: Land Rover, Renault, Jeep, Nissan, Vauxhall, Jaguar, Alpha Romeo, Mercedes Benz, Porsche, Citroen$TSLA $tslaqhttps://whatcar.com/news/the-uks-most-and-least-reliable-car-makes/n20072…",1,3,11,0.14375
109,1181813406841458689,BertelSchmitt,2019-10-09,@Renault Mulls Bigger Electric Car to Compete Against $TSLA s Model 3 https://bloomberg.com/news/articles/2019-10-09/renault-mulls-big-brother-to-electric-zoe-rivaling-tesla-vw… via @Bloomberg,0,0,1,0.0
110,1182011113912852483,techsonIP,2019-10-09,Renault Planning To Compete With Tesla In The Electric Market$TSLA,0,0,1,0.0
111,1182343670328156160,AlexWitzleben,2019-10-10,Tesla Earnings: Will the Electric-Car Maker Report a Profit? @themotleyfool #stocks $TSLA https://fool.com/investing/2019/10/10/tesla-earnings-will-the-electric-car-maker-report.aspx… #investment  #electriccar #electriccars #ElectricVehicles #EVs #Tesla #cars #Autos #vw #Daimler #BMW #PSA #Renault #Peugeot #Citroen #Fiat #Volvo #Opel,0,0,1,0.0
112,1182588118031097856,FaisamTrader,2019-10-11,$spy $gspc $aapl $nflx $goog $tsla Renault ousts CEO Thierry Bollore,0,0,0,0.0
113,1185609367250505728,FinInvTr,2019-10-19,"Renault, Volvo Slash Guidance, Unleashing Shockwaves Across Auto IndustryBad news for Fraud Boy Muskrat?$F $GM $TSLA $TSLAQ $FCAUhttps://buff.ly/32vKpNO",0,1,1,0.0
114,1185863828883431425,BertelSchmitt,2019-10-20,"The panel gap gauges show in the pic were used in the production of the $5000 Renault Kwid. I doubt they use those on a $50,000 $tsla",1,0,0,0.0
115,1187153001263353856,WSBConsensus,2019-10-23,"Samsung Group - Renault Samsung Motors is prepared to cut output by half after one of its biggest contracts with Nissan, forcing the automaker to consider further job cuts$TSLA $F $GM",0,0,1,-0.0833333333333333
116,1189805097330626560,MrR17941987,2019-10-31,I remember last year  when @ElectrekCo  megaphones 550mm $  $TSLA would make with Chrysler ZVE credits.   Gone now  with merger Renault Peugeot.   $TSLAq,0,0,1,0.0
117,1189888449748389889,MrR17941987,2019-10-31,Renault is part of PSA and with Model ZOE allone they create a lot of Credits. And if Fiat could use Tesla  Credits   the  new Fiat PSA can do it anyway.  https://peugeot.de/neuer-city-suv-peugeot-e-2008.html…$TSLAq $tsla,1,0,1,0.1363636363636363
118,1197201822361931777,BradMunchen,2019-11-20,"Renault bought a 44% stake in Nissan in 1999 when Nissan was in better shape than $TSLA is now. They bought Nissan at roughly $2.15/share & closed 5 factories, improved design & production efficiencies. Four years later, Nissan's share price jumped to $12.80 (+495%). Turnaround.",1,0,1,0.075
119,1199027887975936005,ShortingIsFun,2019-11-25,"Congrats to @ElonMusk. The $TSLA #CyberTruck made the list of vehicles best known for their negative reception. Such classics as the Suzuki X-90, Cadillac Catera, Renault Dauphine, SsangYong Rodius, & every Yugo made share space with you on that list.  https://en.wikipedia.org/wiki/List_of_automobiles_known_for_negative_reception#Tesla_Cybertruck_(2019_-_present)…",0,0,2,0.2333333333333333
120,1201799342887063552,BertelSchmitt,2019-12-03,"Also in @auto_schmidt’s great EU EV Intelligence report: Renault-Nissan-Mitsubishi Alliance handily out-BEVs $tsla in EU, Mitsubishi Outlander top-selling PHEV, next three all BMWs. Get it at",1,0,5,0.4666666666666666
121,1206598746861117440,RawlinsonJw,2019-12-16,Fun fact $tsla mkt cap is the same as Audi+Renault+Peugeot. Crazy,0,0,2,-0.0999999999999999
122,1207989025459580929,WPipperger,2019-12-20,"""November brought another demonstration of strength from the Daimler Group, placing once again three models in the top 5.""$TSLA $TSLAQBMW i3, Renault Zoe, Tesla Model 3 — Who Will Be Germany's Best Selling EV In 2019? | CleanTechnica",0,0,0,0.75
123,1208100006047211520,MemesOfMars,2019-12-20,"BMW i3, Renault Zoe, Tesla Model 3 — Who Will Be Germany’s Best Selling EV In 2019? https://buff.ly/35DpgTg #TeamElon $TSLA #Tesla",0,0,0,1.0
124,1208519495582699521,fly4dat,2019-12-21,"This vehicle costs less than a Renault Zoe, or less than half of the #Tesla Model Y, while has a similar size to the latter. Drivetrain specs are obv sub-par, but still quite usable.No, I'm not expecting it to outsell the MY.$TSLA $TSLAQ",9,2,16,-0.1
125,1211951628657541120,FBosom,2019-12-31,"@elonmusk must be following @carlosghosn jail break to #lebanon with great interest. Fleeing justice to where there is none, genius! no wonder he was so well paid as a leader. #japan #lebanon #nissan #Renault $tslaq $tsla",1,0,1,0.3
126,1141856003949883392,Rock_Health,2019-06-20,.@sanofi is linking up with $GOOG to create a virtual innovation lab and search for more personalized treatment approaches:,0,11,21,0.5
127,1154546698900758530,PPNUMBA1,2019-07-26,$VSTM SIGNS EXCLUSIVE LICENSING!! INTERESTING FACTS ON SANOFI & WHAT IT HAS DONE WITH MERGING/PARTNERSHIPS https://sunrisehouse.com/research/pharmaceutical-industry/sanofi-aventis/…$BTC $SHOP $NVDA $WMT $SPY $QQQ $DIA $BNTC $MSFT $JD $VFF $CRON $GBTC $GLD #MnA #Biotechnology #BIOTECH #ClinicalTrials #Healthcare #Technology,0,1,2,0.5
128,1162398175971434497,WickedSplits,2019-08-16,▶︎ Sanofi prevails in appeal of Mozobil patents https://seekingalpha.com/news/3492635-sanofi-prevails-appeal-mozobil-patents?source=feed_news_all… #tradedeal $dis $fb $amzn $aapl $tsla $nflx,0,0,0,0.0
129,1205442587945046018,fwmedtech,2019-12-13,More exec moves .@CMRSurgical and $GOOGL ; .@sanofi scales back on Onduo; .@TakedaPharma and Enzyre tackle #haemophilia patient monitoring; new #colorectalcancer liquid biopsy on the horizon from Novigenix. It's our #FridayFive http://firstwordmedtech.com/node/1025953?tsid=33…,0,3,1,0.2121212121212121
